Time	LH_Ext_HC	LH_FLX_HC	
3.7218	-0.06036355	-0.03984033	
3.722	-0.06036249	-0.03984099	
3.7222	-0.06036144	-0.03984164	
3.7224	-0.06036039	-0.0398423	
3.7226	-0.06035935	-0.03984296	
3.7228	-0.0603583	-0.03984361	
3.723	-0.06035727	-0.03984426	
3.7232	-0.06035623	-0.0398449	
3.7234	-0.06035519	-0.03984554	
3.7236	-0.06035415	-0.03984618	
3.7238	-0.06035312	-0.03984682	
3.724	-0.06035209	-0.03984746	
3.7242	-0.06035107	-0.03984809	
3.7244	-0.06035004	-0.03984872	
3.7246	-0.06034902	-0.03984934	
3.7248	-0.060348	-0.03984997	
3.725	-0.06034698	-0.03985059	
3.7252	-0.06034596	-0.03985121	
3.7254	-0.06034495	-0.03985182	
3.7256	-0.06034394	-0.03985244	
3.7258	-0.06034293	-0.03985305	
3.726	-0.06034192	-0.03985365	
3.7262	-0.06034092	-0.03985426	
3.7264	-0.06033991	-0.03985487	
3.7266	-0.06033891	-0.03985547	
3.7268	-0.06033792	-0.03985607	
3.727	-0.06033692	-0.03985666	
3.7272	-0.06033593	-0.03985725	
3.7274	-0.06033494	-0.03985785	
3.7276	-0.06033394	-0.03985843	
3.7278	-0.06033296	-0.03985902	
3.728	-0.06033197	-0.0398596	
3.7282	-0.06033099	-0.03986018	
3.7284	-0.06033001	-0.03986076	
3.7286	-0.06032903	-0.03986134	
3.7288	-0.06032806	-0.03986191	
3.729	-0.06032708	-0.03986248	
3.7292	-0.06032611	-0.03986305	
3.7294	-0.06032514	-0.03986362	
3.7296	-0.06032417	-0.03986418	
3.7298	-0.06032321	-0.03986474	
3.73	-0.06032224	-0.0398653	
3.7302	-0.06032128	-0.03986586	
3.7304	-0.06032033	-0.03986642	
3.7306	-0.06031937	-0.03986697	
3.7308	-0.06031841	-0.03986752	
3.731	-0.06031746	-0.03986807	
3.7312	-0.06031651	-0.03986861	
3.7314	-0.06031556	-0.03986916	
3.7316	-0.06031461	-0.0398697	
3.7318	-0.06031367	-0.03987024	
3.732	-0.06031273	-0.03987077	
3.7322	-0.06031179	-0.03987131	
3.7324	-0.06031085	-0.03987184	
3.7326	-0.06030991	-0.03987237	
3.7328	-0.06030898	-0.0398729	
3.733	-0.06030805	-0.03987342	
3.7332	-0.06030712	-0.03987395	
3.7334	-0.06030619	-0.03987447	
3.7336	-0.06030527	-0.03987499	
3.7338	-0.06030434	-0.0398755	
3.734	-0.06030342	-0.03987602	
3.7342	-0.0603025	-0.03987653	
3.7344	-0.06030158	-0.03987704	
3.7346	-0.06030067	-0.03987755	
3.7348	-0.06029976	-0.03987805	
3.735	-0.06029885	-0.03987856	
3.7352	-0.06029794	-0.03987906	
3.7354	-0.06029703	-0.03987956	
3.7356	-0.06029612	-0.03988006	
3.7358	-0.06029522	-0.03988055	
3.736	-0.06029432	-0.03988105	
3.7362	-0.06029342	-0.03988154	
3.7364	-0.06029252	-0.03988203	
3.7366	-0.06029163	-0.03988251	
3.7368	-0.06029074	-0.039883	
3.737	-0.06028984	-0.03988348	
3.7372	-0.06028895	-0.03988396	
3.7374	-0.06028807	-0.03988444	
3.7376	-0.06028718	-0.03988492	
3.7378	-0.0602863	-0.0398854	
3.738	-0.06028542	-0.03988587	
3.7382	-0.06028454	-0.03988634	
3.7384	-0.06028366	-0.03988681	
3.7386	-0.06028279	-0.03988728	
3.7388	-0.06028191	-0.03988774	
3.739	-0.06028104	-0.03988821	
3.7392	-0.06028017	-0.03988867	
3.7394	-0.06027931	-0.03988913	
3.7396	-0.06027844	-0.03988959	
3.7398	-0.06027757	-0.03989004	
3.74	-0.06027671	-0.03989049	
3.7402	-0.06027585	-0.03989095	
3.7404	-0.060275	-0.0398914	
3.7406	-0.06027414	-0.03989185	
3.7408	-0.06027329	-0.03989229	
3.741	-0.06027243	-0.03989274	
3.7412	-0.06027158	-0.03989318	
3.7414	-0.06027073	-0.03989362	
3.7416	-0.06026989	-0.03989406	
3.7418	-0.06026904	-0.0398945	
3.742	-0.0602682	-0.03989493	
3.7422	-0.06026736	-0.03989537	
3.7424	-0.06026652	-0.0398958	
3.7426	-0.06026568	-0.03989623	
3.7428	-0.06026485	-0.03989666	
3.743	-0.06026402	-0.03989708	
3.7432	-0.06026318	-0.03989751	
3.7434	-0.06026236	-0.03989793	
3.7436	-0.06026153	-0.03989835	
3.7438	-0.0602607	-0.03989877	
3.744	-0.06025988	-0.03989919	
3.7442	-0.06025906	-0.03989961	
3.7444	-0.06025824	-0.03990002	
3.7446	-0.06025742	-0.03990043	
3.7448	-0.0602566	-0.03990084	
3.745	-0.06025578	-0.03990125	
3.7452	-0.06025497	-0.03990166	
3.7454	-0.06025416	-0.03990206	
3.7456	-0.06025335	-0.03990247	
3.7458	-0.06025254	-0.03990287	
3.746	-0.06025174	-0.03990327	
3.7462	-0.06025093	-0.03990367	
3.7464	-0.06025013	-0.03990407	
3.7466	-0.06024933	-0.03990446	
3.7468	-0.06024853	-0.03990486	
3.747	-0.06024773	-0.03990525	
3.7472	-0.06024694	-0.03990564	
3.7474	-0.06024615	-0.03990603	
3.7476	-0.06024535	-0.03990642	
3.7478	-0.06024456	-0.0399068	
3.748	-0.06024378	-0.03990719	
3.7482	-0.06024299	-0.03990757	
3.7484	-0.06024221	-0.03990795	
3.7486	-0.06024142	-0.03990833	
3.7488	-0.06024064	-0.03990871	
3.749	-0.06023986	-0.03990909	
3.7492	-0.06023909	-0.03990946	
3.7494	-0.06023831	-0.03990984	
3.7496	-0.06023754	-0.0399102	
3.7498	-0.06023676	-0.03991058	
3.75	-0.06023599	-0.03991095	
3.7502	-0.06023522	-0.03991131	
3.7504	-0.06023446	-0.03991168	
3.7506	-0.06023369	-0.03991204	
3.7508	-0.06023293	-0.03991241	
3.751	-0.06023217	-0.03991277	
3.7512	-0.06023141	-0.03991313	
3.7514	-0.06023065	-0.03991348	
3.7516	-0.06022989	-0.03991384	
3.7518	-0.06022914	-0.03991419	
3.752	-0.06022838	-0.03991455	
3.7522	-0.06022763	-0.0399149	
3.7524	-0.06022688	-0.03991525	
3.7526	-0.06022613	-0.0399156	
3.7528	-0.06022539	-0.03991595	
3.753	-0.06022464	-0.0399163	
3.7532	-0.0602239	-0.03991664	
3.7534	-0.06022315	-0.03991698	
3.7536	-0.06022242	-0.03991733	
3.7538	-0.06022168	-0.03991767	
3.754	-0.06022094	-0.03991801	
3.7542	-0.0602202	-0.03991834	
3.7544	-0.06021947	-0.03991868	
3.7546	-0.06021874	-0.03991902	
3.7548	-0.06021801	-0.03991935	
3.755	-0.06021728	-0.03991968	
3.7552	-0.06021656	-0.03992001	
3.7554	-0.06021583	-0.03992034	
3.7556	-0.06021511	-0.03992067	
3.7558	-0.06021439	-0.039921	
3.756	-0.06021367	-0.03992132	
3.7562	-0.06021295	-0.03992165	
3.7564	-0.06021223	-0.03992197	
3.7566	-0.06021151	-0.03992229	
3.7568	-0.0602108	-0.03992261	
3.757	-0.06021009	-0.03992293	
3.7572	-0.06020937	-0.03992325	
3.7574	-0.06020867	-0.03992356	
3.7576	-0.06020796	-0.03992388	
3.7578	-0.06020726	-0.03992419	
3.758	-0.06020655	-0.03992451	
3.7582	-0.06020585	-0.03992482	
3.7584	-0.06020515	-0.03992513	
3.7586	-0.06020445	-0.03992543	
3.7588	-0.06020375	-0.03992574	
3.759	-0.06020305	-0.03992605	
3.7592	-0.06020236	-0.03992635	
3.7594	-0.06020166	-0.03992666	
3.7596	-0.06020097	-0.03992696	
3.7598	-0.06020028	-0.03992726	
3.76	-0.06019959	-0.03992756	
3.7602	-0.06019891	-0.03992786	
3.7604	-0.06019822	-0.03992815	
3.7606	-0.06019754	-0.03992845	
3.7608	-0.06019685	-0.03992875	
3.761	-0.06019617	-0.03992904	
3.7612	-0.06019549	-0.03992933	
3.7614	-0.06019482	-0.03992962	
3.7616	-0.06019414	-0.03992991	
3.7618	-0.06019346	-0.0399302	
3.762	-0.06019279	-0.03993049	
3.7622	-0.06019212	-0.03993078	
3.7624	-0.06019145	-0.03993106	
3.7626	-0.06019078	-0.03993134	
3.7628	-0.06019012	-0.03993163	
3.763	-0.06018945	-0.03993191	
3.7632	-0.06018879	-0.03993219	
3.7634	-0.06018812	-0.03993247	
3.7636	-0.06018746	-0.03993275	
3.7638	-0.0601868	-0.03993302	
3.764	-0.06018614	-0.0399333	
3.7642	-0.06018548	-0.03993357	
3.7644	-0.06018483	-0.03993385	
3.7646	-0.06018418	-0.03993412	
3.7648	-0.06018353	-0.03993439	
3.765	-0.06018287	-0.03993466	
3.7652	-0.06018222	-0.03993493	
3.7654	-0.06018158	-0.0399352	
3.7656	-0.06018093	-0.03993547	
3.7658	-0.06018028	-0.03993573	
3.766	-0.06017964	-0.03993599	
3.7662	-0.060179	-0.03993626	
3.7664	-0.06017836	-0.03993652	
3.7666	-0.06017772	-0.03993678	
3.7668	-0.06017708	-0.03993704	
3.767	-0.06017645	-0.0399373	
3.7672	-0.06017581	-0.03993756	
3.7674	-0.06017518	-0.03993782	
3.7676	-0.06017454	-0.03993807	
3.7678	-0.06017391	-0.03993833	
3.768	-0.06017328	-0.03993858	
3.7682	-0.06017266	-0.03993883	
3.7684	-0.06017203	-0.03993909	
3.7686	-0.06017141	-0.03993934	
3.7688	-0.06017078	-0.03993959	
3.769	-0.06017016	-0.03993984	
3.7692	-0.06016954	-0.03994008	
3.7694	-0.06016892	-0.03994033	
3.7696	-0.0601683	-0.03994058	
3.7698	-0.06016769	-0.03994082	
3.77	-0.06016707	-0.03994107	
3.7702	-0.06016646	-0.03994131	
3.7704	-0.06016584	-0.03994155	
3.7706	-0.06016523	-0.03994179	
3.7708	-0.06016462	-0.03994203	
3.771	-0.06016402	-0.03994227	
3.7712	-0.06016341	-0.0399425	
3.7714	-0.06016281	-0.03994274	
3.7716	-0.0601622	-0.03994298	
3.7718	-0.0601616	-0.03994321	
3.772	-0.06016099	-0.03994345	
3.7722	-0.06016039	-0.03994368	
3.7724	-0.0601598	-0.03994391	
3.7726	-0.0601592	-0.03994414	
3.7728	-0.0601586	-0.03994437	
3.773	-0.06015801	-0.0399446	
3.7732	-0.06015741	-0.03994483	
3.7734	-0.06015683	-0.03994505	
3.7736	-0.06015623	-0.03994528	
3.7738	-0.06015565	-0.03994551	
3.774	-0.06015506	-0.03994573	
3.7742	-0.06015447	-0.03994596	
3.7744	-0.06015388	-0.03994618	
3.7746	-0.0601533	-0.0399464	
3.7748	-0.06015272	-0.03994662	
3.775	-0.06015214	-0.03994684	
3.7752	-0.06015156	-0.03994706	
3.7754	-0.06015098	-0.03994728	
3.7756	-0.0601504	-0.03994749	
3.7758	-0.06014983	-0.03994771	
3.776	-0.06014925	-0.03994792	
3.7762	-0.06014867	-0.03994814	
3.7764	-0.06014811	-0.03994835	
3.7766	-0.06014754	-0.03994856	
3.7768	-0.06014697	-0.03994878	
3.777	-0.0601464	-0.03994899	
3.7772	-0.06014583	-0.0399492	
3.7774	-0.06014526	-0.03994941	
3.7776	-0.0601447	-0.03994961	
3.7778	-0.06014413	-0.03994982	
3.778	-0.06014358	-0.03995003	
3.7782	-0.06014301	-0.03995023	
3.7784	-0.06014245	-0.03995044	
3.7786	-0.06014189	-0.03995064	
3.7788	-0.06014134	-0.03995085	
3.779	-0.06014078	-0.03995105	
3.7792	-0.06014023	-0.03995125	
3.7794	-0.06013967	-0.03995145	
3.7796	-0.06013912	-0.03995165	
3.7798	-0.06013857	-0.03995185	
3.78	-0.06013802	-0.03995205	
3.7802	-0.06013748	-0.03995224	
3.7804	-0.06013693	-0.03995244	
3.7806	-0.06013639	-0.03995264	
3.7808	-0.06013584	-0.03995283	
3.781	-0.0601353	-0.03995303	
3.7812	-0.06013475	-0.03995322	
3.7814	-0.06013421	-0.03995341	
3.7816	-0.06013367	-0.0399536	
3.7818	-0.06013314	-0.03995379	
3.782	-0.0601326	-0.03995398	
3.7822	-0.06013206	-0.03995417	
3.7824	-0.06013153	-0.03995436	
3.7826	-0.06013099	-0.03995455	
3.7828	-0.06013047	-0.03995474	
3.783	-0.06012993	-0.03995493	
3.7832	-0.0601294	-0.03995511	
3.7834	-0.06012888	-0.0399553	
3.7836	-0.06012835	-0.03995548	
3.7838	-0.06012782	-0.03995566	
3.784	-0.0601273	-0.03995585	
3.7842	-0.06012677	-0.03995603	
3.7844	-0.06012625	-0.03995621	
3.7846	-0.06012573	-0.03995639	
3.7848	-0.06012521	-0.03995657	
3.785	-0.06012469	-0.03995674	
3.7852	-0.06012417	-0.03995692	
3.7854	-0.06012366	-0.0399571	
3.7856	-0.06012314	-0.03995728	
3.7858	-0.06012262	-0.03995745	
3.786	-0.06012211	-0.03995763	
3.7862	-0.0601216	-0.0399578	
3.7864	-0.06012109	-0.03995798	
3.7866	-0.06012058	-0.03995815	
3.7868	-0.06012007	-0.03995832	
3.787	-0.06011957	-0.0399585	
3.7872	-0.06011906	-0.03995867	
3.7874	-0.06011855	-0.03995883	
3.7876	-0.06011805	-0.03995901	
3.7878	-0.06011755	-0.03995917	
3.788	-0.06011704	-0.03995934	
3.7882	-0.06011654	-0.03995951	
3.7884	-0.06011605	-0.03995968	
3.7886	-0.06011555	-0.03995984	
3.7888	-0.06011505	-0.03996001	
3.789	-0.06011456	-0.03996017	
3.7892	-0.06011406	-0.03996034	
3.7894	-0.06011356	-0.0399605	
3.7896	-0.06011307	-0.03996066	
3.7898	-0.06011258	-0.03996082	
3.79	-0.06011209	-0.03996098	
3.7902	-0.0601116	-0.03996114	
3.7904	-0.06011111	-0.0399613	
3.7906	-0.06011063	-0.03996146	
3.7908	-0.06011014	-0.03996162	
3.791	-0.06010966	-0.03996178	
3.7912	-0.06010917	-0.03996194	
3.7914	-0.06010869	-0.03996209	
3.7916	-0.06010821	-0.03996225	
3.7918	-0.06010773	-0.03996241	
3.792	-0.06010725	-0.03996256	
3.7922	-0.06010677	-0.03996272	
3.7924	-0.0601063	-0.03996287	
3.7926	-0.06010582	-0.03996302	
3.7928	-0.06010534	-0.03996317	
3.793	-0.06010487	-0.03996333	
3.7932	-0.0601044	-0.03996348	
3.7934	-0.06010393	-0.03996363	
3.7936	-0.06010345	-0.03996378	
3.7938	-0.06010298	-0.03996393	
3.794	-0.06010251	-0.03996408	
3.7942	-0.06010205	-0.03996423	
3.7944	-0.06010158	-0.03996437	
3.7946	-0.06010112	-0.03996452	
3.7948	-0.06010065	-0.03996466	
3.795	-0.06010019	-0.03996481	
3.7952	-0.06009973	-0.03996496	
3.7954	-0.06009927	-0.0399651	
3.7956	-0.06009881	-0.03996524	
3.7958	-0.06009835	-0.03996538	
3.796	-0.06009789	-0.03996553	
3.7962	-0.06009743	-0.03996567	
3.7964	-0.06009698	-0.03996581	
3.7966	-0.06009652	-0.03996595	
3.7968	-0.06009607	-0.03996609	
3.797	-0.06009562	-0.03996623	
3.7972	-0.06009516	-0.03996637	
3.7974	-0.06009471	-0.03996651	
3.7976	-0.06009426	-0.03996665	
3.7978	-0.06009382	-0.03996678	
3.798	-0.06009337	-0.03996692	
3.7982	-0.06009292	-0.03996706	
3.7984	-0.06009248	-0.03996719	
3.7986	-0.06009203	-0.03996733	
3.7988	-0.06009159	-0.03996746	
3.799	-0.06009115	-0.0399676	
3.7992	-0.0600907	-0.03996773	
3.7994	-0.06009026	-0.03996786	
3.7996	-0.06008982	-0.039968	
3.7998	-0.06008938	-0.03996813	
3.8	-0.06008895	-0.03996826	
3.8002	-0.06008851	-0.03996839	
3.8004	-0.06008808	-0.03996852	
3.8006	-0.06008764	-0.03996865	
3.8008	-0.06008721	-0.03996878	
3.801	-0.06008678	-0.03996891	
3.8012	-0.06008634	-0.03996903	
3.8014	-0.06008591	-0.03996916	
3.8016	-0.06008548	-0.03996929	
3.8018	-0.06008505	-0.03996942	
3.802	-0.06008463	-0.03996954	
3.8022	-0.0600842	-0.03996967	
3.8024	-0.06008377	-0.03996979	
3.8026	-0.06008335	-0.03996992	
3.8028	-0.06008292	-0.03997004	
3.803	-0.0600825	-0.03997017	
3.8032	-0.06008208	-0.03997029	
3.8034	-0.06008166	-0.03997041	
3.8036	-0.06008124	-0.03997053	
3.8038	-0.06008082	-0.03997065	
3.804	-0.0600804	-0.03997077	
3.8042	-0.06007998	-0.0399709	
3.8044	-0.06007957	-0.03997102	
3.8046	-0.06007915	-0.03997114	
3.8048	-0.06007874	-0.03997125	
3.805	-0.06007833	-0.03997137	
3.8052	-0.06007791	-0.03997149	
3.8054	-0.0600775	-0.03997161	
3.8056	-0.06007709	-0.03997172	
3.8058	-0.06007668	-0.03997184	
3.806	-0.06007627	-0.03997196	
3.8062	-0.06007587	-0.03997207	
3.8064	-0.06007546	-0.03997219	
3.8066	-0.06007506	-0.0399723	
3.8068	-0.06007465	-0.03997242	
3.807	-0.06007425	-0.03997253	
3.8072	-0.06007384	-0.03997264	
3.8074	-0.06007344	-0.03997276	
3.8076	-0.06007304	-0.03997287	
3.8078	-0.06007264	-0.03997298	
3.808	-0.06007224	-0.03997309	
3.8082	-0.06007184	-0.0399732	
3.8084	-0.06007144	-0.03997331	
3.8086	-0.06007105	-0.03997342	
3.8088	-0.06007065	-0.03997353	
3.809	-0.06007026	-0.03997364	
3.8092	-0.06006986	-0.03997375	
3.8094	-0.06006947	-0.03997386	
3.8096	-0.06006908	-0.03997397	
3.8098	-0.06006869	-0.03997407	
3.81	-0.0600683	-0.03997418	
3.8102	-0.06006791	-0.03997429	
3.8104	-0.06006752	-0.0399744	
3.8106	-0.06006713	-0.0399745	
3.8108	-0.06006674	-0.0399746	
3.811	-0.06006636	-0.03997471	
3.8112	-0.06006597	-0.03997481	
3.8114	-0.06006559	-0.03997492	
3.8116	-0.06006521	-0.03997502	
3.8118	-0.06006482	-0.03997513	
3.812	-0.06006444	-0.03997523	
3.8122	-0.06006406	-0.03997533	
3.8124	-0.06006368	-0.03997543	
3.8126	-0.0600633	-0.03997553	
3.8128	-0.06006293	-0.03997563	
3.813	-0.06006255	-0.03997573	
3.8132	-0.06006217	-0.03997583	
3.8134	-0.0600618	-0.03997593	
3.8136	-0.06006142	-0.03997603	
3.8138	-0.06006105	-0.03997613	
3.814	-0.06006068	-0.03997623	
3.8142	-0.0600603	-0.03997633	
3.8144	-0.06005993	-0.03997643	
3.8146	-0.06005956	-0.03997652	
3.8148	-0.06005919	-0.03997662	
3.815	-0.06005882	-0.03997672	
3.8152	-0.06005846	-0.03997681	
3.8154	-0.06005809	-0.03997691	
3.8156	-0.06005772	-0.039977	
3.8158	-0.06005736	-0.0399771	
3.816	-0.06005699	-0.03997719	
3.8162	-0.06005663	-0.03997729	
3.8164	-0.06005627	-0.03997738	
3.8166	-0.0600559	-0.03997748	
3.8168	-0.06005554	-0.03997757	
3.817	-0.06005518	-0.03997766	
3.8172	-0.06005482	-0.03997775	
3.8174	-0.06005447	-0.03997784	
3.8176	-0.06005411	-0.03997793	
3.8178	-0.06005375	-0.03997803	
3.818	-0.06005339	-0.03997812	
3.8182	-0.06005304	-0.03997821	
3.8184	-0.06005269	-0.0399783	
3.8186	-0.06005233	-0.03997839	
3.8188	-0.06005198	-0.03997848	
3.819	-0.06005162	-0.03997857	
3.8192	-0.06005127	-0.03997865	
3.8194	-0.06005092	-0.03997874	
3.8196	-0.06005057	-0.03997883	
3.8198	-0.06005022	-0.03997892	
3.82	-0.06004988	-0.039979	
3.8202	-0.06004953	-0.03997909	
3.8204	-0.06004918	-0.03997918	
3.8206	-0.06004884	-0.03997926	
3.8208	-0.06004849	-0.03997935	
3.821	-0.06004815	-0.03997944	
3.8212	-0.06004781	-0.03997952	
3.8214	-0.06004746	-0.0399796	
3.8216	-0.06004712	-0.03997969	
3.8218	-0.06004678	-0.03997977	
3.822	-0.06004644	-0.03997986	
3.8222	-0.0600461	-0.03997994	
3.8224	-0.06004576	-0.03998002	
3.8226	-0.06004542	-0.03998011	
3.8228	-0.06004509	-0.03998019	
3.823	-0.06004475	-0.03998027	
3.8232	-0.06004442	-0.03998035	
3.8234	-0.06004408	-0.03998043	
3.8236	-0.06004374	-0.03998051	
3.8238	-0.06004341	-0.03998059	
3.824	-0.06004308	-0.03998067	
3.8242	-0.06004275	-0.03998075	
3.8244	-0.06004241	-0.03998083	
3.8246	-0.06004209	-0.03998091	
3.8248	-0.06004176	-0.03998099	
3.825	-0.06004143	-0.03998107	
3.8252	-0.0600411	-0.03998115	
3.8254	-0.06004077	-0.03998123	
3.8256	-0.06004044	-0.0399813	
3.8258	-0.06004012	-0.03998138	
3.826	-0.0600398	-0.03998146	
3.8262	-0.06003947	-0.03998153	
3.8264	-0.06003915	-0.03998161	
3.8266	-0.06003882	-0.03998169	
3.8268	-0.0600385	-0.03998176	
3.827	-0.06003818	-0.03998184	
3.8272	-0.06003786	-0.03998191	
3.8274	-0.06003754	-0.03998199	
3.8276	-0.06003722	-0.03998206	
3.8278	-0.06003691	-0.03998214	
3.828	-0.06003658	-0.03998221	
3.8282	-0.06003627	-0.03998229	
3.8284	-0.06003595	-0.03998236	
3.8286	-0.06003564	-0.03998243	
3.8288	-0.06003532	-0.0399825	
3.829	-0.06003501	-0.03998258	
3.8292	-0.0600347	-0.03998265	
3.8294	-0.06003438	-0.03998272	
3.8296	-0.06003407	-0.03998279	
3.8298	-0.06003376	-0.03998286	
3.83	-0.06003345	-0.03998293	
3.8302	-0.06003314	-0.039983	
3.8304	-0.06003283	-0.03998308	
3.8306	-0.06003252	-0.03998314	
3.8308	-0.06003221	-0.03998321	
3.831	-0.06003191	-0.03998328	
3.8312	-0.0600316	-0.03998335	
3.8314	-0.06003129	-0.03998342	
3.8316	-0.06003099	-0.03998349	
3.8318	-0.06003069	-0.03998356	
3.832	-0.06003039	-0.03998363	
3.8322	-0.06003008	-0.03998369	
3.8324	-0.06002978	-0.03998376	
3.8326	-0.06002948	-0.03998383	
3.8328	-0.06002918	-0.03998389	
3.833	-0.06002888	-0.03998396	
3.8332	-0.06002858	-0.03998403	
3.8334	-0.06002828	-0.0399841	
3.8336	-0.06002798	-0.03998416	
3.8338	-0.06002769	-0.03998423	
3.834	-0.06002739	-0.03998429	
3.8342	-0.06002709	-0.03998436	
3.8344	-0.0600268	-0.03998442	
3.8346	-0.0600265	-0.03998449	
3.8348	-0.06002621	-0.03998455	
3.835	-0.06002592	-0.03998461	
3.8352	-0.06002562	-0.03998468	
3.8354	-0.06002533	-0.03998474	
3.8356	-0.06002504	-0.0399848	
3.8358	-0.06002475	-0.03998487	
3.836	-0.06002446	-0.03998493	
3.8362	-0.06002417	-0.03998499	
3.8364	-0.06002389	-0.03998506	
3.8366	-0.06002359	-0.03998512	
3.8368	-0.06002331	-0.03998518	
3.837	-0.06002302	-0.03998524	
3.8372	-0.06002274	-0.0399853	
3.8374	-0.06002245	-0.03998536	
3.8376	-0.06002217	-0.03998542	
3.8378	-0.06002188	-0.03998549	
3.838	-0.0600216	-0.03998554	
3.8382	-0.06002132	-0.0399856	
3.8384	-0.06002104	-0.03998566	
3.8386	-0.06002076	-0.03998572	
3.8388	-0.06002047	-0.03998578	
3.839	-0.06002019	-0.03998584	
3.8392	-0.06001991	-0.0399859	
3.8394	-0.06001963	-0.03998596	
3.8396	-0.06001936	-0.03998602	
3.8398	-0.06001908	-0.03998607	
3.84	-0.0600188	-0.03998613	
3.8402	-0.06001853	-0.03998619	
3.8404	-0.06001825	-0.03998625	
3.8406	-0.06001798	-0.0399863	
3.8408	-0.0600177	-0.03998636	
3.841	-0.06001743	-0.03998642	
3.8412	-0.06001716	-0.03998647	
3.8414	-0.06001689	-0.03998653	
3.8416	-0.06001661	-0.03998658	
3.8418	-0.06001634	-0.03998664	
3.842	-0.06001607	-0.0399867	
3.8422	-0.0600158	-0.03998675	
3.8424	-0.06001553	-0.03998681	
3.8426	-0.06001526	-0.03998686	
3.8428	-0.060015	-0.03998692	
3.843	-0.06001473	-0.03998697	
3.8432	-0.06001446	-0.03998702	
3.8434	-0.0600142	-0.03998708	
3.8436	-0.06001393	-0.03998713	
3.8438	-0.06001367	-0.03998719	
3.844	-0.0600134	-0.03998724	
3.8442	-0.06001314	-0.03998729	
3.8444	-0.06001287	-0.03998734	
3.8446	-0.06001261	-0.0399874	
3.8448	-0.06001235	-0.03998745	
3.845	-0.06001209	-0.0399875	
3.8452	-0.06001183	-0.03998755	
3.8454	-0.06001157	-0.03998761	
3.8456	-0.06001131	-0.03998766	
3.8458	-0.06001105	-0.03998771	
3.846	-0.06001079	-0.03998776	
3.8462	-0.06001053	-0.03998781	
3.8464	-0.06001028	-0.03998786	
3.8466	-0.06001002	-0.03998791	
3.8468	-0.06000976	-0.03998796	
3.847	-0.06000951	-0.03998801	
3.8472	-0.06000925	-0.03998806	
3.8474	-0.060009	-0.03998811	
3.8476	-0.06000875	-0.03998816	
3.8478	-0.06000849	-0.03998821	
3.848	-0.06000824	-0.03998826	
3.8482	-0.06000799	-0.03998831	
3.8484	-0.06000774	-0.03998836	
3.8486	-0.06000749	-0.03998841	
3.8488	-0.06000724	-0.03998845	
3.849	-0.06000699	-0.0399885	
3.8492	-0.06000674	-0.03998855	
3.8494	-0.06000649	-0.0399886	
3.8496	-0.06000624	-0.03998864	
3.8498	-0.060006	-0.03998869	
3.85	-0.06000575	-0.03998874	
3.8502	-0.0600055	-0.03998879	
3.8504	-0.06000526	-0.03998883	
3.8506	-0.06000501	-0.03998888	
3.8508	-0.06000477	-0.03998893	
3.851	-0.06000452	-0.03998897	
3.8512	-0.06000428	-0.03998902	
3.8514	-0.06000404	-0.03998907	
3.8516	-0.06000379	-0.03998911	
3.8518	-0.06000355	-0.03998915	
3.852	-0.06000331	-0.0399892	
3.8522	-0.06000307	-0.03998924	
3.8524	-0.06000283	-0.03998929	
3.8526	-0.06000259	-0.03998933	
3.8528	-0.06000235	-0.03998938	
3.853	-0.06000211	-0.03998942	
3.8532	-0.06000188	-0.03998947	
3.8534	-0.06000164	-0.03998951	
3.8536	-0.0600014	-0.03998955	
3.8538	-0.06000117	-0.0399896	
3.854	-0.06000093	-0.03998964	
3.8542	-0.0600007	-0.03998968	
3.8544	-0.06000046	-0.03998973	
3.8546	-0.06000023	-0.03998977	
3.8548	-0.05999999	-0.03998981	
3.855	-0.05999976	-0.03998986	
3.8552	-0.05999953	-0.03998991	
3.8554	-0.0599993	-0.03998997	
3.8556	-0.05999907	-0.03999005	
3.8558	-0.05999884	-0.03999013	
3.856	-0.05999861	-0.03999023	
3.8562	-0.05999838	-0.03999034	
3.8564	-0.05999815	-0.03999045	
3.8566	-0.05999792	-0.03999057	
3.8568	-0.05999769	-0.0399907	
3.857	-0.05999746	-0.03999084	
3.8572	-0.05999724	-0.03999099	
3.8574	-0.05999701	-0.03999115	
3.8576	-0.05999678	-0.03999132	
3.8578	-0.05999656	-0.03999149	
3.858	-0.05999633	-0.03999167	
3.8582	-0.05999611	-0.03999186	
3.8584	-0.05999589	-0.03999205	
3.8586	-0.05999566	-0.03999225	
3.8588	-0.05999544	-0.03999247	
3.859	-0.05999522	-0.03999268	
3.8592	-0.059995	-0.03999291	
3.8594	-0.05999477	-0.03999314	
3.8596	-0.05999455	-0.03999338	
3.8598	-0.05999433	-0.03999362	
3.86	-0.05999411	-0.03999387	
3.8602	-0.05999389	-0.03999412	
3.8604	-0.05999367	-0.03999439	
3.8606	-0.05999346	-0.03999465	
3.8608	-0.05999324	-0.03999493	
3.861	-0.05999302	-0.0399952	
3.8612	-0.05999281	-0.03999549	
3.8614	-0.05999259	-0.03999578	
3.8616	-0.05999237	-0.03999607	
3.8618	-0.05999216	-0.03999637	
3.862	-0.05999194	-0.03999668	
3.8622	-0.05999173	-0.03999699	
3.8624	-0.05999151	-0.0399973	
3.8626	-0.0599913	-0.03999762	
3.8628	-0.05999109	-0.03999794	
